,Date,Close,Open,High,Low
1094,2020-01-02,6967.0,7199.7,7209.6,6901.4
1095,2020-01-01,7199.8,7196.4,7259.4,7180.0
1096,2019-12-31,7196.4,7261.5,7331.0,7167.4
1097,2019-12-30,7261.8,7397.5,7420.9,7244.1
1098,2019-12-29,7397.5,7321.6,7518.9,7303.0
1099,2019-12-28,7321.5,7261.9,7375.9,7256.5
1100,2019-12-27,7261.7,7210.8,7293.8,7128.5
1101,2019-12-26,7210.9,7225.0,7414.3,7177.3
1102,2019-12-25,7224.8,7268.3,7542.4,7150.9
1103,2019-12-24,7268.3,7322.4,7433.2,7185.7
1104,2019-12-23,7322.8,7496.2,7684.0,7276.2
1105,2019-12-22,7495.8,7156.3,7501.1,7142.0
1106,2019-12-21,7156.2,7196.4,7197.6,7129.6
1107,2019-12-20,7196.4,7165.5,7218.4,7107.7
1108,2019-12-19,7165.5,7276.4,7354.0,7039.3
1109,2019-12-18,7276.0,6613.5,7387.7,6462.2
1110,2019-12-17,6613.3,6903.5,6943.5,6575.0
1111,2019-12-16,6903.5,7128.5,7153.1,6864.6
1112,2019-12-15,7128.5,7080.8,7175.8,7033.8
1113,2019-12-14,7080.8,7255.2,7267.4,7043.3
1114,2019-12-13,7255.2,7208.4,7288.0,7200.3
1115,2019-12-12,7208.0,7208.0,7272.4,7124.6
1116,2019-12-11,7208.0,7235.8,7284.4,7168.8
1117,2019-12-10,7235.7,7356.2,7400.3,7192.1
1118,2019-12-09,7355.8,7524.8,7626.0,7321.6
1119,2019-12-08,7524.4,7510.8,7576.4,7416.7
1120,2019-12-07,7510.9,7530.4,7595.7,7489.6
1121,2019-12-06,7530.8,7399.2,7552.1,7329.8
1122,2019-12-05,7399.2,7204.6,7476.3,7184.0
1123,2019-12-04,7204.4,7291.9,7702.2,7113.6
1124,2019-12-03,7291.8,7298.1,7389.4,7227.1
1125,2019-12-02,7298.2,7395.9,7433.8,7173.6
1126,2019-12-01,7396.4,7546.5,7546.5,7244.4
1127,2019-11-30,7546.6,7742.7,7787.7,7472.7
1128,2019-11-29,7742.7,7426.6,7825.3,7412.3
1129,2019-11-28,7426.7,7510.6,7639.5,7380.6
1130,2019-11-27,7510.6,7162.8,7636.9,6875.4
1131,2019-11-26,7162.8,7115.5,7329.5,7045.1
1132,2019-11-25,7115.6,6924.7,7352.8,6534.8
1133,2019-11-24,6924.7,7325.0,7344.1,6894.9
1134,2019-11-23,7324.1,7271.6,7342.5,7093.7
1135,2019-11-22,7272.5,7627.9,7700.9,6818.5
1136,2019-11-21,7627.9,8099.4,8129.6,7519.7
1137,2019-11-20,8099.3,8145.7,8223.0,8074.2
1138,2019-11-19,8145.7,8207.7,8245.6,8032.8
1139,2019-11-18,8208.4,8510.3,8516.3,8110.4
1140,2019-11-17,8509.8,8497.4,8631.7,8413.0
1141,2019-11-16,8497.3,8476.2,8532.8,8450.7
1142,2019-11-15,8476.3,8660.8,8761.8,8437.1
1143,2019-11-14,8661.2,8782.9,8799.8,8615.8
1144,2019-11-13,8783.1,8813.2,8829.7,8721.1
1145,2019-11-12,8812.6,8737.4,8841.2,8615.7
1146,2019-11-11,8736.9,9036.9,9066.4,8649.4
1147,2019-11-10,9036.8,8804.7,9092.9,8763.5
1148,2019-11-09,8804.5,8778.1,8877.5,8746.9
1149,2019-11-08,8778.2,9223.6,9254.8,8722.4
1150,2019-11-07,9223.5,9339.2,9367.0,9130.0
1151,2019-11-06,9338.9,9311.2,9424.6,9262.7
1152,2019-11-05,9310.8,9396.1,9452.7,9193.9
1153,2019-11-04,9396.4,9198.7,9500.4,9134.1
1154,2019-11-03,9198.3,9300.5,9359.1,9095.0
1155,2019-11-02,9300.6,9230.3,9356.7,9201.2
1156,2019-11-01,9230.1,9153.1,9270.4,9057.2
1157,2019-10-31,9152.6,9157.9,9378.9,8959.6
1158,2019-10-30,9157.9,9411.3,9411.3,9018.4
1159,2019-10-29,9411.3,9206.5,9531.3,9125.3
1160,2019-10-28,9207.2,9530.1,9866.9,9202.5
1161,2019-10-27,9529.6,9230.6,9773.2,9081.0
1162,2019-10-26,9230.6,8658.4,10540.0,8061.8
1163,2019-10-25,8658.3,7422.8,8697.7,7404.9
1164,2019-10-24,7422.7,7476.8,7501.5,7366.3
1165,2019-10-23,7477.0,8031.0,8055.0,7329.2
1166,2019-10-22,8031.4,8207.4,8289.1,8017.7
1167,2019-10-21,8208.2,8224.1,8315.3,8155.7
1168,2019-10-20,8223.4,7957.4,8288.5,7889.6
1169,2019-10-19,7957.3,7948.3,8060.2,7892.4
1170,2019-10-18,7948.5,8073.3,8116.4,7842.0
1171,2019-10-17,8073.3,8000.4,8118.2,7944.4
1172,2019-10-16,8000.4,8167.1,8185.9,7929.8
1173,2019-10-15,8167.2,8353.4,8400.2,8139.5
1174,2019-10-14,8353.3,8281.3,8374.3,8222.2
1175,2019-10-13,8281.5,8304.3,8450.2,8190.6
1176,2019-10-12,8304.4,8267.6,8394.8,8260.9
1177,2019-10-11,8267.8,8562.2,8751.1,8249.7
1178,2019-10-10,8562.3,8566.8,8638.5,8438.7
1179,2019-10-09,8566.7,8180.1,8655.9,8122.7
1180,2019-10-08,8182.9,8198.5,8323.1,8118.1
1181,2019-10-07,8198.6,7882.6,8293.5,7797.0
1182,2019-10-06,7881.9,8127.3,8145.5,7834.9
1183,2019-10-05,8127.3,8148.0,8185.1,8030.6
1184,2019-10-04,8148.1,8227.6,8233.6,8041.4
1185,2019-10-03,8226.9,8363.6,8391.7,8090.1
1186,2019-10-02,8364.1,8302.7,8374.0,8167.7
1187,2019-10-01,8302.7,8285.0,8486.2,8187.9
1188,2019-09-30,8284.3,8048.9,8318.5,7749.0
1189,2019-09-29,8049.1,8208.0,8226.8,7922.1
1190,2019-09-28,8208.5,8184.5,8297.2,8031.1
1191,2019-09-27,8184.9,8063.8,8257.4,7882.1
1192,2019-09-26,8063.8,8432.5,8463.1,7773.6
1193,2019-09-25,8432.4,8512.3,8729.8,8245.1
1194,2019-09-24,8513.9,9702.7,9793.8,8069.4
1195,2019-09-23,9702.2,10031.3,10048.8,9656.3
1196,2019-09-22,10031.6,9993.0,10075.0,9870.9
1197,2019-09-21,9993.0,10172.8,10177.9,9939.8
1198,2019-09-20,10172.7,10251.5,10279.5,10088.6
1199,2019-09-19,10250.5,10164.6,10297.6,9707.6
1200,2019-09-18,10164.7,10195.7,10257.5,10119.3
1201,2019-09-17,10195.7,10254.6,10273.6,10153.5
1202,2019-09-16,10255.5,10311.3,10360.5,10108.5
1203,2019-09-15,10311.5,10337.3,10360.4,10272.0
1204,2019-09-14,10337.3,10342.2,10421.4,10253.7
1205,2019-09-13,10342.1,10415.2,10441.4,10174.1
1206,2019-09-12,10415.1,10162.4,10447.9,10051.0
1207,2019-09-11,10162.5,10104.9,10257.5,9908.9
1208,2019-09-10,10105.4,10308.7,10379.8,9970.7
1209,2019-09-09,10309.0,10402.1,10478.0,10095.7
1210,2019-09-08,10402.8,10461.6,10578.0,10266.3
1211,2019-09-07,10461.1,10306.9,10556.4,10302.3
1212,2019-09-06,10309.3,10566.7,10896.2,10227.4
1213,2019-09-05,10566.9,10567.8,10630.7,10469.9
1214,2019-09-04,10568.2,10611.6,10783.6,10388.6
1215,2019-09-03,10612.3,10348.1,10756.8,10283.5
1216,2019-09-02,10348.8,9728.8,10431.5,9720.3
1217,2019-09-01,9729.3,9594.7,9799.5,9533.6
1218,2019-08-31,9594.4,9585.5,9677.5,9457.3
1219,2019-08-30,9585.4,9494.1,9675.7,9370.2
1220,2019-08-29,9491.0,9729.1,9729.1,9343.0
1221,2019-08-28,9729.4,10184.7,10271.3,9629.6
1222,2019-08-27,10184.8,10372.2,10387.6,10060.2
1223,2019-08-26,10371.8,10136.0,10568.2,10136.0
1224,2019-08-25,10136.3,10132.1,10307.0,9935.2
1225,2019-08-24,10131.0,10389.4,10415.9,9917.5
1226,2019-08-23,10388.7,10104.9,10434.3,9921.4
1227,2019-08-22,10105.0,10141.1,10218.2,9777.0
1228,2019-08-21,10141.5,10753.3,10797.8,9908.0
1229,2019-08-20,10752.6,10911.2,10941.6,10581.0
1230,2019-08-19,10910.7,10312.8,10923.9,10267.8
1231,2019-08-18,10312.7,10219.3,10494.9,10086.7
1232,2019-08-17,10218.1,10335.5,10460.7,10016.3
1233,2019-08-16,10335.6,10300.9,10734.0,9788.6
1234,2019-08-15,10303.4,10053.3,10448.2,9580.1
1235,2019-08-14,10049.4,10894.2,10894.5,9965.5
1236,2019-08-13,10892.9,11395.0,11445.6,10793.2
1237,2019-08-12,11394.2,11505.1,11508.6,11267.3
1238,2019-08-11,11517.2,11314.6,11728.4,11146.1
1239,2019-08-10,11314.5,12090.5,12185.0,11281.6
1240,2019-08-09,12089.8,12190.0,12225.3,11885.0
1241,2019-08-08,12191.6,12015.9,12236.6,11727.0
1242,2019-08-07,12013.9,11481.0,12114.5,11406.4
1243,2019-08-06,11480.9,11817.6,12291.9,11237.0
1244,2019-08-05,11816.8,10934.8,11922.3,10934.8
1245,2019-08-04,10934.6,10816.1,11017.7,10568.8
1246,2019-08-03,10815.7,10519.9,10893.6,10504.5
1247,2019-08-02,10520.1,10380.5,10664.8,10330.5
1248,2019-08-01,10380.0,10081.9,10459.0,9890.6
1249,2019-07-31,10082.0,9580.3,10100.0,9562.4
1250,2019-07-30,9580.7,9580.0,9703.0,9483.0
1251,2019-07-29,9580.9,9728.5,9835.4,9502.5
1252,2019-07-28,9727.8,9491.1,9798.5,9401.1
1253,2019-07-27,9492.1,9830.4,10232.3,9389.1
1254,2019-07-26,9831.0,9945.2,10436.1,9724.2
1255,2019-07-25,9945.3,9804.7,10203.5,9776.6
1256,2019-07-24,9804.3,9887.2,9945.3,9584.0
1257,2019-07-23,9888.7,10412.8,10414.7,9865.4
1258,2019-07-22,10412.5,10715.1,10806.3,10196.5
1259,2019-07-21,10714.4,10827.0,10883.8,10442.5
1260,2019-07-20,10826.7,10571.9,11155.6,10462.0
1261,2019-07-19,10571.5,10651.6,10758.4,10160.7
1262,2019-07-18,10651.4,9723.1,10787.1,9390.0
1263,2019-07-17,9723.2,9425.1,9983.6,9082.6
1264,2019-07-16,9424.8,10844.0,11019.5,9375.3
1265,2019-07-15,10845.9,10199.9,11064.7,9885.4
1266,2019-07-14,10200.1,11364.3,11448.7,10128.9
1267,2019-07-13,11364.9,11762.8,11798.4,10839.4
1268,2019-07-12,11762.1,11343.7,11881.4,11109.8
1269,2019-07-11,11342.3,12111.6,12111.6,11029.0
1270,2019-07-10,12110.6,12542.8,13134.4,11594.9
1271,2019-07-09,12541.5,12250.6,12772.9,12111.2
1272,2019-07-08,12252.6,11415.8,12332.3,11304.8
1273,2019-07-07,11415.9,11267.9,11524.6,11108.1
1274,2019-07-06,11268.0,10969.8,11650.2,10967.9
1275,2019-07-05,10970.2,11159.7,11381.8,10810.3
1276,2019-07-04,11163.1,11899.3,11948.0,11087.1
1277,2019-07-03,11900.8,10835.9,11931.8,10835.9
1278,2019-07-02,10835.9,10615.5,10923.5,9728.5
1279,2019-07-01,10616.6,10821.4,11254.5,10041.6
1280,2019-06-30,10818.6,11906.0,12179.3,10765.4
1281,2019-06-29,11906.5,12408.0,12422.9,11490.8
1282,2019-06-28,12409.1,11288.4,12461.8,10970.5
1283,2019-06-27,11287.8,13062.4,13422.0,10493.5
1284,2019-06-26,13063.8,11811.6,13929.8,11747.3
1285,2019-06-25,11809.9,11046.6,11833.9,11033.7
1286,2019-06-24,11046.4,10897.3,11114.4,10622.6
1287,2019-06-23,10897.1,10721.5,11361.3,10557.8
1288,2019-06-22,10721.7,10178.1,11160.5,10031.3
1289,2019-06-21,10179.3,9517.7,10184.3,9517.4
1290,2019-06-20,9517.0,9255.0,9583.9,9188.4
1291,2019-06-19,9255.4,9080.7,9295.1,9044.0
1292,2019-06-18,9080.6,9318.9,9336.1,8962.7
1293,2019-06-17,9318.8,8961.0,9438.1,8959.8
1294,2019-06-16,8962.5,8812.2,9332.0,8771.1
1295,2019-06-15,8812.5,8655.8,8856.7,8582.3
1296,2019-06-14,8656.1,8218.6,8685.3,8153.2
1297,2019-06-13,8219.0,8132.4,8306.1,8028.6
1298,2019-06-12,8133.1,7888.0,8198.1,7805.8
1299,2019-06-11,7888.0,7987.8,8010.4,7714.5
1300,2019-06-10,7987.8,7635.0,8012.8,7523.6
1301,2019-06-09,7635.0,7901.6,7937.5,7516.9
1302,2019-06-08,7901.4,7985.3,8044.4,7770.5
1303,2019-06-07,7985.2,7785.8,8099.4,7749.4
1304,2019-06-06,7784.9,7779.6,7861.4,7480.4
1305,2019-06-05,7779.1,7685.6,7885.0,7590.4
1306,2019-06-04,7685.5,8118.1,8118.1,7494.0
1307,2019-06-03,8124.8,8728.6,8734.9,8102.7
1308,2019-06-02,8728.6,8545.8,8807.7,8534.8
1309,2019-06-01,8545.7,8556.9,8615.8,8454.0
1310,2019-05-31,8558.3,8271.4,8578.8,8135.0
1311,2019-05-30,8271.9,8647.8,9045.9,8054.7
1312,2019-05-29,8647.8,8715.6,8747.2,8435.3
1313,2019-05-28,8716.3,8759.4,8794.1,8568.8
1314,2019-05-27,8760.1,8628.9,8902.8,8607.3
1315,2019-05-26,8630.2,8029.6,8718.6,7866.5
1316,2019-05-25,8027.4,7971.4,8090.1,7919.1
1317,2019-05-24,7970.1,7852.8,8124.1,7775.4
1318,2019-05-23,7852.1,7637.2,7939.1,7486.8
1319,2019-05-22,7635.7,7928.7,7999.0,7545.9
1320,2019-05-21,7930.3,7965.0,8056.8,7813.2
1321,2019-05-20,7965.3,8156.4,8156.4,7604.0
1322,2019-05-19,8157.2,7261.9,8253.4,7252.3
1323,2019-05-18,7262.6,7359.9,7458.5,7189.4
1324,2019-05-17,7359.5,7871.9,7924.0,6998.6
1325,2019-05-16,7871.8,8164.8,8293.3,7720.4
1326,2019-05-15,8164.6,7994.8,8225.3,7856.5
1327,2019-05-14,7994.6,7806.4,8323.9,7674.0
1328,2019-05-13,7806.0,6984.7,8058.3,6893.1
1329,2019-05-12,6984.8,7190.0,7518.9,6802.6
1330,2019-05-11,7190.3,6386.6,7373.8,6386.5
1331,2019-05-10,6386.0,6194.3,6466.6,6157.8
1332,2019-05-09,6191.5,5990.5,6206.0,5990.0
1333,2019-05-08,5990.3,5849.4,6011.3,5799.1
1334,2019-05-07,5849.5,5745.5,6019.8,5745.5
1335,2019-05-06,5745.1,5775.1,5801.4,5630.5
1336,2019-05-05,5774.9,5830.8,5838.2,5708.2
1337,2019-05-04,5830.9,5768.0,5899.2,5605.0
1338,2019-05-03,5766.8,5493.6,5844.2,5478.7
1339,2019-05-02,5493.8,5384.6,5530.8,5370.0
1340,2019-05-01,5384.2,5321.1,5396.3,5319.5
1341,2019-04-30,5320.8,5235.4,5336.6,5195.9
1342,2019-04-29,5235.0,5302.4,5322.9,5188.9
1343,2019-04-28,5302.3,5265.7,5332.5,5234.4
1344,2019-04-27,5265.9,5298.2,5318.1,5225.4
1345,2019-04-26,5298.3,5209.2,5469.3,5159.3
1346,2019-04-25,5209.1,5415.6,5528.2,5137.4
1347,2019-04-24,5415.6,5511.2,5589.6,5346.8
1348,2019-04-23,5511.6,5346.5,5594.4,5291.4
1349,2019-04-22,5346.7,5248.2,5370.2,5170.2
1350,2019-04-21,5243.5,5290.2,5308.2,5189.8
1351,2019-04-20,5290.2,5241.0,5327.0,5240.2
1352,2019-04-19,5241.0,5264.8,5282.4,5192.1
1353,2019-04-18,5264.7,5208.3,5293.1,5205.0
1354,2019-04-17,5208.3,5182.1,5230.9,5165.5
1355,2019-04-16,5180.9,5031.4,5198.4,5014.4
1356,2019-04-15,5032.3,5135.1,5168.0,4964.2
1357,2019-04-14,5134.8,5052.0,5153.5,5010.7
1358,2019-04-13,5051.8,5054.2,5093.4,5011.6
1359,2019-04-12,5054.2,5022.7,5080.5,4889.2
1360,2019-04-11,5022.6,5307.7,5337.0,4948.0
1361,2019-04-10,5307.8,5158.4,5404.1,5142.9
1362,2019-04-09,5158.4,5245.0,5245.9,5095.2
1363,2019-04-08,5245.2,5173.5,5300.6,5060.5
1364,2019-04-07,5173.6,5046.1,5219.5,5033.7
1365,2019-04-06,5046.2,5010.0,5198.4,4947.9
1366,2019-04-05,5010.2,4902.5,5029.4,4888.3
1367,2019-04-04,4902.4,4968.7,5042.5,4789.2
1368,2019-04-03,4968.7,4859.3,5278.4,4814.0
1369,2019-04-02,4859.3,4145.1,4899.6,4143.5
1370,2019-04-01,4145.1,4102.3,4159.1,4076.8
1371,2019-03-31,4102.3,4111.8,4121.9,4082.2
1372,2019-03-30,4111.8,4103.7,4138.1,4057.1
1373,2019-03-29,4102.2,4025.7,4123.1,4022.6
1374,2019-03-28,4025.6,4041.7,4041.7,4008.4
1375,2019-03-27,4041.7,3942.8,4043.3,3936.2
1376,2019-03-26,3942.8,3937.1,3950.7,3899.9
1377,2019-03-25,3937.0,3994.8,4000.5,3897.9
1378,2019-03-24,3994.7,4002.6,4005.7,3967.0
1379,2019-03-23,4002.5,3990.4,4018.2,3980.8
1380,2019-03-22,3990.4,3982.2,4005.7,3971.8
1381,2019-03-21,3982.2,4041.2,4064.0,3923.8
1382,2019-03-20,4041.2,4017.0,4050.0,3985.3
1383,2019-03-19,4017.0,3990.2,4029.9,3972.4
1384,2019-03-18,3990.2,3981.5,4032.3,3958.5
1385,2019-03-17,3981.5,4006.4,4009.8,3956.3
1386,2019-03-16,4006.4,3924.4,4050.6,3923.7
1387,2019-03-15,3924.3,3879.0,3935.7,3874.8
1388,2019-03-14,3879.0,3865.1,3914.7,3828.4
1389,2019-03-13,3865.1,3885.9,3894.7,3847.4
1390,2019-03-12,3886.0,3870.3,3900.1,3817.1
1391,2019-03-11,3870.3,3915.2,3935.5,3842.4
1392,2019-03-10,3915.2,3944.4,3944.5,3889.2
1393,2019-03-09,3944.3,3865.6,3964.0,3859.7
1394,2019-03-08,3865.9,3875.1,3929.0,3810.7
1395,2019-03-07,3875.1,3863.1,3907.4,3847.9
1396,2019-03-06,3863.0,3857.2,3887.3,3816.7
1397,2019-03-05,3857.2,3715.9,3873.2,3705.7
1398,2019-03-04,3715.9,3809.7,3828.4,3681.8
1399,2019-03-03,3809.5,3823.2,3836.6,3789.7
1400,2019-03-02,3823.1,3821.9,3843.2,3783.6
1401,2019-03-01,3821.9,3816.7,3855.8,3816.4
1402,2019-02-28,3816.6,3814.6,3883.7,3783.3
1403,2019-02-27,3814.6,3810.3,3836.4,3701.9
1404,2019-02-26,3810.3,3833.5,3845.5,3775.0
1405,2019-02-25,3833.7,3755.7,3870.7,3753.8
1406,2019-02-24,3755.2,4120.5,4194.2,3738.7
1407,2019-02-23,4120.4,3965.2,4152.6,3939.4
1408,2019-02-22,3965.2,3937.4,3983.1,3931.7
1409,2019-02-21,3936.6,3972.0,4011.5,3909.2
1410,2019-02-20,3972.4,3914.3,3983.6,3881.2
1411,2019-02-19,3914.3,3896.4,3993.8,3863.7
1412,2019-02-18,3896.0,3664.2,3903.7,3655.1
1413,2019-02-17,3664.2,3616.8,3689.9,3607.9
1414,2019-02-16,3616.8,3604.7,3641.9,3599.7
1415,2019-02-15,3604.7,3592.6,3648.3,3581.4
1416,2019-02-14,3592.6,3611.5,3624.5,3580.2
1417,2019-02-13,3611.5,3632.0,3663.5,3599.2
1418,2019-02-12,3632.0,3631.8,3656.4,3594.4
1419,2019-02-11,3631.8,3678.8,3681.1,3623.8
1420,2019-02-10,3679.0,3661.0,3680.6,3617.1
1421,2019-02-09,3661.4,3661.6,3675.3,3633.2
1422,2019-02-08,3661.7,3397.3,3721.1,3382.5
1423,2019-02-07,3397.7,3404.9,3421.8,3390.3
1424,2019-02-06,3404.3,3468.5,3478.0,3383.9
1425,2019-02-05,3468.4,3463.0,3485.9,3450.3
1426,2019-02-04,3462.8,3459.0,3479.7,3437.1
1427,2019-02-03,3459.1,3502.3,3507.8,3431.3
1428,2019-02-02,3502.5,3467.9,3514.5,3447.8
1429,2019-02-01,3467.9,3437.7,3485.7,3415.3
1430,2019-01-31,3437.2,3460.0,3484.7,3427.0
1431,2019-01-30,3460.0,3414.6,3479.0,3394.2
1432,2019-01-29,3414.8,3442.8,3450.1,3368.2
1433,2019-01-28,3442.8,3555.8,3561.2,3395.7
1434,2019-01-27,3555.6,3570.9,3583.2,3509.2
1435,2019-01-26,3570.9,3572.0,3652.5,3556.1
1436,2019-01-25,3572.0,3574.3,3582.6,3542.2
1437,2019-01-24,3574.3,3561.4,3587.0,3539.7
1438,2019-01-23,3561.5,3580.1,3608.3,3532.8
1439,2019-01-22,3580.1,3536.9,3607.9,3465.2
1440,2019-01-21,3536.7,3542.7,3561.4,3505.4
1441,2019-01-20,3542.3,3676.2,3699.1,3503.9
1442,2019-01-19,3677.8,3605.8,3715.2,3604.1
1443,2019-01-18,3605.6,3626.3,3627.9,3575.7
1444,2019-01-17,3626.4,3588.1,3636.7,3554.8
1445,2019-01-16,3588.0,3570.6,3644.1,3561.4
1446,2019-01-15,3571.3,3637.5,3660.8,3545.7
1447,2019-01-14,3638.1,3490.4,3672.0,3490.4
1448,2019-01-13,3490.2,3597.3,3617.6,3473.2
1449,2019-01-12,3597.2,3616.6,3633.9,3561.3
1450,2019-01-11,3616.5,3603.3,3655.7,3563.1
1451,2019-01-10,3603.7,3978.9,4007.7,3562.1
1452,2019-01-09,3978.0,3971.0,4014.2,3957.5
1453,2019-01-08,3971.0,3985.8,4070.5,3943.1
1454,2019-01-07,3985.9,4004.3,4028.0,3945.5
1455,2019-01-06,4004.1,3785.7,4034.1,3758.5
1456,2019-01-05,3785.4,3802.8,3846.7,3769.0
1457,2019-01-04,3802.7,3780.5,3823.9,3720.0
1458,2019-01-03,3780.1,3874.1,3875.8,3753.0
1459,2019-01-02,3873.8,3809.7,3894.8,3768.1
1460,2019-01-01,3809.4,3709.5,3814.3,3664.4
1461,2018-12-31,3709.4,3815.1,3819.6,3658.8
1462,2018-12-30,3815.0,3708.2,3837.7,3682.5
1463,2018-12-29,3706.8,3861.6,3899.6,3696.0
1464,2018-12-28,3861.6,3587.1,3900.3,3565.5
1465,2018-12-27,3586.9,3793.4,3822.6,3560.8
1466,2018-12-26,3793.7,3762.8,3841.9,3680.3
1467,2018-12-25,3762.5,4025.6,4030.7,3676.5
1468,2018-12-24,4026.1,3944.5,4208.2,3941.9
1469,2018-12-23,3944.4,3964.3,4037.1,3904.6
1470,2018-12-22,3964.4,3850.9,3977.2,3803.7
1471,2018-12-21,3850.9,4075.2,4153.1,3786.9
1472,2018-12-20,4076.0,3687.2,4140.3,3665.8
1473,2018-12-19,3687.1,3668.1,3924.7,3647.5
1474,2018-12-18,3668.0,3526.0,3683.1,3456.9
1475,2018-12-17,3526.1,3248.3,3597.4,3243.1
1476,2018-12-16,3247.9,3228.6,3305.0,3225.9
1477,2018-12-15,3228.7,3247.8,3282.3,3177.0
1478,2018-12-14,3247.8,3315.4,3336.6,3199.1
1479,2018-12-13,3315.3,3466.2,3474.4,3284.8
1480,2018-12-12,3466.1,3390.2,3510.2,3379.4
1481,2018-12-11,3407.7,3460.4,3485.9,3349.9
1482,2018-12-10,3460.5,3566.9,3622.4,3412.7
1483,2018-12-09,3567.5,3430.3,3677.6,3424.2
1484,2018-12-08,3430.4,3422.3,3507.7,3302.9
1485,2018-12-07,3422.2,3508.9,3626.6,3251.8
1486,2018-12-06,3508.6,3771.4,3887.2,3505.7
1487,2018-12-05,3771.6,3958.1,3974.1,3765.2
1488,2018-12-04,3958.5,3899.9,4082.9,3809.3
1489,2018-12-03,3897.8,4160.3,4177.0,3839.9
1490,2018-12-02,4160.4,4196.2,4316.1,4105.3
1491,2018-12-01,4196.2,4038.7,4299.1,3967.1
1492,2018-11-30,4039.7,4296.8,4340.6,3954.5
1493,2018-11-29,4296.5,4265.5,4440.1,4140.6
1494,2018-11-28,4265.4,3866.4,4391.8,3866.4
1495,2018-11-27,3866.5,3840.3,3920.6,3687.8
1496,2018-11-26,3837.0,4061.0,4179.0,3679.8
1497,2018-11-25,4062.2,3920.3,4198.4,3634.2
1498,2018-11-24,3920.4,4397.3,4494.6,3821.5
1499,2018-11-23,4398.0,4360.9,4455.6,4223.7
1500,2018-11-22,4356.0,4646.4,4695.7,4346.7
1501,2018-11-21,4638.7,4523.0,4743.7,4393.0
1502,2018-11-20,4524.6,4883.6,5013.4,4272.3
1503,2018-11-19,4883.8,5660.4,5662.5,4831.1
1504,2018-11-18,5658.3,5621.0,5727.9,5615.5
1505,2018-11-17,5621.8,5636.2,5645.5,5561.4
1506,2018-11-16,5636.2,5723.5,5747.7,5539.7
1507,2018-11-15,5718.9,5854.0,5878.5,5384.1
1508,2018-11-14,5842.4,6428.9,6453.3,5619.2
1509,2018-11-13,6429.2,6435.0,6466.8,6386.7
1510,2018-11-12,6435.0,6445.0,6475.9,6409.4
1511,2018-11-11,6446.1,6427.1,6451.7,6359.0
1512,2018-11-10,6427.1,6411.9,6461.7,6411.7
1513,2018-11-09,6412.0,6473.8,6496.1,6390.0
1514,2018-11-08,6474.0,6565.3,6577.3,6466.3
1515,2018-11-07,6565.3,6503.1,6594.3,6502.0
1516,2018-11-06,6502.8,6460.4,6509.6,6441.6
1517,2018-11-05,6459.7,6478.2,6489.2,6431.7
1518,2018-11-04,6478.2,6386.2,6508.9,6359.7
1519,2018-11-03,6386.2,6424.5,6429.5,6346.2
1520,2018-11-02,6424.7,6400.5,6444.3,6390.9
1521,2018-11-01,6400.5,6365.9,6421.8,6354.2
1522,2018-10-31,6365.9,6327.9,6405.7,6257.8
1523,2018-10-30,6325.7,6336.7,6469.9,6316.5
1524,2018-10-29,6335.0,6486.1,6498.4,6310.5
1525,2018-10-28,6486.1,6494.6,6502.2,6461.2
1526,2018-10-27,6494.2,6510.0,6534.0,6473.7
1527,2018-10-26,6510.0,6507.0,6570.5,6498.5
1528,2018-10-25,6507.0,6532.5,6544.8,6491.5
1529,2018-10-24,6530.7,6531.2,6593.8,6522.6
1530,2018-10-23,6528.7,6558.6,6573.6,6500.5
1531,2018-10-22,6555.8,6583.0,6612.7,6529.5
1532,2018-10-21,6583.0,6575.9,6643.1,6568.0
1533,2018-10-20,6572.2,6511.7,6593.7,6495.9
1534,2018-10-19,6512.0,6576.4,6603.2,6506.9
1535,2018-10-18,6574.1,6690.1,6736.3,6530.6
1536,2018-10-17,6686.6,6718.9,6745.9,6637.8
1537,2018-10-16,6705.3,6712.4,6836.7,6645.4
1538,2018-10-15,6699.8,6326.8,7358.4,6300.2
1539,2018-10-14,6326.8,6321.6,6390.9,6300.0
1540,2018-10-13,6321.7,6291.3,6329.3,6282.8
1541,2018-10-12,6291.3,6239.2,6344.8,6206.8
1542,2018-10-11,6239.1,6618.0,6622.5,6206.2
1543,2018-10-10,6618.0,6650.6,6653.5,6526.0
1544,2018-10-09,6650.8,6669.6,6678.9,6613.3
1545,2018-10-08,6669.6,6611.0,6699.5,6589.9
1546,2018-10-07,6611.0,6596.3,6633.9,6523.8
1547,2018-10-06,6596.3,6639.1,6661.5,6550.4
1548,2018-10-05,6639.1,6584.2,6682.3,6537.6
1549,2018-10-04,6584.2,6509.2,6653.0,6487.8
1550,2018-10-03,6507.8,6549.9,6563.5,6429.6
1551,2018-10-02,6549.9,6608.2,6645.7,6034.9
1552,2018-10-01,6608.2,6635.2,6674.7,6072.7
1553,2018-09-30,6635.2,6603.9,6673.9,6533.5
1554,2018-09-29,6603.9,6633.9,6648.4,6464.4
1555,2018-09-28,6636.0,6685.7,6809.2,6538.6
1556,2018-09-27,6689.2,6463.7,6738.3,6428.8
1557,2018-09-26,6468.1,6443.0,6551.9,6384.1
1558,2018-09-25,6445.1,6590.6,6590.6,5977.0
1559,2018-09-24,6584.1,6713.3,6728.1,6559.1
